commune_code;commune;population_2020;departement_code;departement;region_code;region
70146;Chaux-lès-Port;153;70;Haute-Saône;27;Bourgogne-Franche-Comté
70147;Chavanne;235;70;Haute-Saône;27;Bourgogne-Franche-Comté
70148;Chemilly;88;70;Haute-Saône;27;Bourgogne-Franche-Comté
70149;Chenebier;697;70;Haute-Saône;27;Bourgogne-Franche-Comté
70150;Chenevrey-et-Morogne;304;70;Haute-Saône;27;Bourgogne-Franche-Comté
70151;Chevigney;36;70;Haute-Saône;27;Bourgogne-Franche-Comté
70152;Choye;447;70;Haute-Saône;27;Bourgogne-Franche-Comté
70153;Cintrey;95;70;Haute-Saône;27;Bourgogne-Franche-Comté
70154;Cirey;363;70;Haute-Saône;27;Bourgogne-Franche-Comté
70155;Citers;767;70;Haute-Saône;27;Bourgogne-Franche-Comté
70156;Citey;101;70;Haute-Saône;27;Bourgogne-Franche-Comté
70157;Clairegoutte;382;70;Haute-Saône;27;Bourgogne-Franche-Comté
70158;Clans;108;70;Haute-Saône;27;Bourgogne-Franche-Comté
70159;Cognières;91;70;Haute-Saône;27;Bourgogne-Franche-Comté
70160;Coisevaux;332;70;Haute-Saône;27;Bourgogne-Franche-Comté
70162;Colombe-lès-Vesoul;460;70;Haute-Saône;27;Bourgogne-Franche-Comté
70163;Colombier;449;70;Haute-Saône;27;Bourgogne-Franche-Comté
70164;Colombotte;85;70;Haute-Saône;27;Bourgogne-Franche-Comté
70165;Combeaufontaine;539;70;Haute-Saône;27;Bourgogne-Franche-Comté
70166;Comberjon;167;70;Haute-Saône;27;Bourgogne-Franche-Comté
70167;Conflandey;364;70;Haute-Saône;27;Bourgogne-Franche-Comté
70168;Conflans-sur-Lanterne;622;70;Haute-Saône;27;Bourgogne-Franche-Comté
70169;Confracourt;214;70;Haute-Saône;27;Bourgogne-Franche-Comté
70170;Contréglise;116;70;Haute-Saône;27;Bourgogne-Franche-Comté
70171;Corbenay;1289;70;Haute-Saône;27;Bourgogne-Franche-Comté
70172;La Corbière;106;70;Haute-Saône;27;Bourgogne-Franche-Comté
70174;Cordonnet;143;70;Haute-Saône;27;Bourgogne-Franche-Comté
70175;Cornot;140;70;Haute-Saône;27;Bourgogne-Franche-Comté
70176;Corravillers;188;70;Haute-Saône;27;Bourgogne-Franche-Comté
70177;Corre;590;70;Haute-Saône;27;Bourgogne-Franche-Comté
70178;La Côte;518;70;Haute-Saône;27;Bourgogne-Franche-Comté
70179;Coulevon;181;70;Haute-Saône;27;Bourgogne-Franche-Comté
70180;Courchaton;450;70;Haute-Saône;27;Bourgogne-Franche-Comté
70181;Courcuire;132;70;Haute-Saône;27;Bourgogne-Franche-Comté
70182;Courmont;129;70;Haute-Saône;27;Bourgogne-Franche-Comté
70183;Courtesoult-et-Gatey;61;70;Haute-Saône;27;Bourgogne-Franche-Comté
70184;Couthenans;741;70;Haute-Saône;27;Bourgogne-Franche-Comté
70185;Cresancey;182;70;Haute-Saône;27;Bourgogne-Franche-Comté
70186;La Creuse;75;70;Haute-Saône;27;Bourgogne-Franche-Comté
70187;Crevans-et-la-Chapelle-lès-Granges;264;70;Haute-Saône;27;Bourgogne-Franche-Comté
70188;Creveney;59;70;Haute-Saône;27;Bourgogne-Franche-Comté
70189;Cromary;242;70;Haute-Saône;27;Bourgogne-Franche-Comté
70190;Cubry-lès-Faverney;177;70;Haute-Saône;27;Bourgogne-Franche-Comté
70192;Cugney;196;70;Haute-Saône;27;Bourgogne-Franche-Comté
70193;Cult;228;70;Haute-Saône;27;Bourgogne-Franche-Comté
70194;Cuve;145;70;Haute-Saône;27;Bourgogne-Franche-Comté
70195;Dambenoît-lès-Colombe;279;70;Haute-Saône;27;Bourgogne-Franche-Comté
70196;Dampierre-lès-Conflans;266;70;Haute-Saône;27;Bourgogne-Franche-Comté
70197;Dampierre-sur-Linotte;803;70;Haute-Saône;27;Bourgogne-Franche-Comté
70198;Dampierre-sur-Salon;1276;70;Haute-Saône;27;Bourgogne-Franche-Comté
70199;Dampvalley-lès-Colombe;110;70;Haute-Saône;27;Bourgogne-Franche-Comté
70200;Dampvalley-Saint-Pancras;34;70;Haute-Saône;27;Bourgogne-Franche-Comté
70201;Delain;222;70;Haute-Saône;27;Bourgogne-Franche-Comté
70202;Demangevelle;289;70;Haute-Saône;27;Bourgogne-Franche-Comté
70203;La Demie;143;70;Haute-Saône;27;Bourgogne-Franche-Comté
70204;Denèvre;169;70;Haute-Saône;27;Bourgogne-Franche-Comté
70205;Échavanne;205;70;Haute-Saône;27;Bourgogne-Franche-Comté
70206;Échenans-sous-Mont-Vaudois;506;70;Haute-Saône;27;Bourgogne-Franche-Comté
70207;Échenoz-la-Méline;3215;70;Haute-Saône;27;Bourgogne-Franche-Comté
70208;Échenoz-le-Sec;301;70;Haute-Saône;27;Bourgogne-Franche-Comté
70210;Écromagny;156;70;Haute-Saône;27;Bourgogne-Franche-Comté
70211;Écuelle;73;70;Haute-Saône;27;Bourgogne-Franche-Comté
70213;Éhuns;240;70;Haute-Saône;27;Bourgogne-Franche-Comté
70214;Équevilley;124;70;Haute-Saône;27;Bourgogne-Franche-Comté
70215;Errevet;250;70;Haute-Saône;27;Bourgogne-Franche-Comté
70216;Esboz-Brest;439;70;Haute-Saône;27;Bourgogne-Franche-Comté
70217;Esmoulières;96;70;Haute-Saône;27;Bourgogne-Franche-Comté
70218;Esmoulins;137;70;Haute-Saône;27;Bourgogne-Franche-Comté
70219;Esprels;727;70;Haute-Saône;27;Bourgogne-Franche-Comté
70220;Essertenne-et-Cecey;411;70;Haute-Saône;27;Bourgogne-Franche-Comté
70221;Étobon;298;70;Haute-Saône;27;Bourgogne-Franche-Comté
70222;Étrelles-et-la-Montbleuse;78;70;Haute-Saône;27;Bourgogne-Franche-Comté
70224;Étuz;661;70;Haute-Saône;27;Bourgogne-Franche-Comté
70225;Fahy-lès-Autrey;112;70;Haute-Saône;27;Bourgogne-Franche-Comté
70226;Fallon;306;70;Haute-Saône;27;Bourgogne-Franche-Comté
70227;Faucogney-et-la-Mer;557;70;Haute-Saône;27;Bourgogne-Franche-Comté
70228;Faverney;953;70;Haute-Saône;27;Bourgogne-Franche-Comté
70229;Faymont;261;70;Haute-Saône;27;Bourgogne-Franche-Comté
70230;Fédry;96;70;Haute-Saône;27;Bourgogne-Franche-Comté
70231;Ferrières-lès-Ray;34;70;Haute-Saône;27;Bourgogne-Franche-Comté
70232;Ferrières-lès-Scey;125;70;Haute-Saône;27;Bourgogne-Franche-Comté
70233;Les Fessey;139;70;Haute-Saône;27;Bourgogne-Franche-Comté
70234;Filain;233;70;Haute-Saône;27;Bourgogne-Franche-Comté
70235;Flagy;155;70;Haute-Saône;27;Bourgogne-Franche-Comté
70236;Fleurey-lès-Faverney;462;70;Haute-Saône;27;Bourgogne-Franche-Comté
70237;Fleurey-lès-Lavoncourt;100;70;Haute-Saône;27;Bourgogne-Franche-Comté
70238;Fleurey-lès-Saint-Loup;132;70;Haute-Saône;27;Bourgogne-Franche-Comté
70239;Fondremand;197;70;Haute-Saône;27;Bourgogne-Franche-Comté
70240;Fontaine-lès-Luxeuil;1356;70;Haute-Saône;27;Bourgogne-Franche-Comté
70242;Fontenois-la-Ville;136;70;Haute-Saône;27;Bourgogne-Franche-Comté
70243;Fontenois-lès-Montbozon;324;70;Haute-Saône;27;Bourgogne-Franche-Comté
70244;Fouchécourt;109;70;Haute-Saône;27;Bourgogne-Franche-Comté
70245;Fougerolles-Saint-Valbert;3859;70;Haute-Saône;27;Bourgogne-Franche-Comté
70247;Fouvent-Saint-Andoche;221;70;Haute-Saône;27;Bourgogne-Franche-Comté
70248;Frahier-et-Chatebier;1357;70;Haute-Saône;27;Bourgogne-Franche-Comté
70249;Francalmont;121;70;Haute-Saône;27;Bourgogne-Franche-Comté
70250;Franchevelle;417;70;Haute-Saône;27;Bourgogne-Franche-Comté
70251;Francourt;104;70;Haute-Saône;27;Bourgogne-Franche-Comté
70252;Framont;174;70;Haute-Saône;27;Bourgogne-Franche-Comté
70253;Frasne-le-Château;288;70;Haute-Saône;27;Bourgogne-Franche-Comté
70254;Frédéric-Fontaine;260;70;Haute-Saône;27;Bourgogne-Franche-Comté
70255;Fresne-Saint-Mamès;509;70;Haute-Saône;27;Bourgogne-Franche-Comté
70256;Fresse;733;70;Haute-Saône;27;Bourgogne-Franche-Comté
70257;Fretigney-et-Velloreille;736;70;Haute-Saône;27;Bourgogne-Franche-Comté
70258;Froideconche;1975;70;Haute-Saône;27;Bourgogne-Franche-Comté
70259;Froideterre;368;70;Haute-Saône;27;Bourgogne-Franche-Comté
70260;Frotey-lès-Lure;695;70;Haute-Saône;27;Bourgogne-Franche-Comté
70261;Frotey-lès-Vesoul;1435;70;Haute-Saône;27;Bourgogne-Franche-Comté
70262;Genevreuille;169;70;Haute-Saône;27;Bourgogne-Franche-Comté
70263;Genevrey;246;70;Haute-Saône;27;Bourgogne-Franche-Comté
70264;Georfans;60;70;Haute-Saône;27;Bourgogne-Franche-Comté
70265;Germigney;166;70;Haute-Saône;27;Bourgogne-Franche-Comté
70267;Gevigney-et-Mercey;476;70;Haute-Saône;27;Bourgogne-Franche-Comté
70268;Gézier-et-Fontenelay;207;70;Haute-Saône;27;Bourgogne-Franche-Comté
70269;Girefontaine;38;70;Haute-Saône;27;Bourgogne-Franche-Comté
70271;Gouhenans;395;70;Haute-Saône;27;Bourgogne-Franche-Comté
70272;Gourgeon;225;70;Haute-Saône;27;Bourgogne-Franche-Comté
70273;Grammont;64;70;Haute-Saône;27;Bourgogne-Franche-Comté
70274;Grandecourt;44;70;Haute-Saône;27;Bourgogne-Franche-Comté
70275;Grandvelle-et-le-Perrenot;368;70;Haute-Saône;27;Bourgogne-Franche-Comté
70276;Granges-la-Ville;189;70;Haute-Saône;27;Bourgogne-Franche-Comté
70277;Granges-le-Bourg;380;70;Haute-Saône;27;Bourgogne-Franche-Comté
70278;Grattery;213;70;Haute-Saône;27;Bourgogne-Franche-Comté
70279;Gray;5482;70;Haute-Saône;27;Bourgogne-Franche-Comté
70280;Gray-la-Ville;962;70;Haute-Saône;27;Bourgogne-Franche-Comté
70282;Gy;1076;70;Haute-Saône;27;Bourgogne-Franche-Comté
70283;Haut-du-Them-Château-Lambert;435;70;Haute-Saône;27;Bourgogne-Franche-Comté
70284;Hautevelle;264;70;Haute-Saône;27;Bourgogne-Franche-Comté
70285;Héricourt;10646;70;Haute-Saône;27;Bourgogne-Franche-Comté
70286;Hugier;126;70;Haute-Saône;27;Bourgogne-Franche-Comté
70287;Hurecourt;41;70;Haute-Saône;27;Bourgogne-Franche-Comté
70288;Hyet;123;70;Haute-Saône;27;Bourgogne-Franche-Comté
70289;Igny;192;70;Haute-Saône;27;Bourgogne-Franche-Comté
70290;Jasney;248;70;Haute-Saône;27;Bourgogne-Franche-Comté
70291;Jonvelle;126;70;Haute-Saône;27;Bourgogne-Franche-Comté
70292;Jussey;1645;70;Haute-Saône;27;Bourgogne-Franche-Comté
70293;Lambrey;86;70;Haute-Saône;27;Bourgogne-Franche-Comté
70294;Lantenot;352;70;Haute-Saône;27;Bourgogne-Franche-Comté
70295;La Lanterne-et-les-Armonts;210;70;Haute-Saône;27;Bourgogne-Franche-Comté
70296;Larians-et-Munans;252;70;Haute-Saône;27;Bourgogne-Franche-Comté
70297;Larret;58;70;Haute-Saône;27;Bourgogne-Franche-Comté
70298;Lavigney;123;70;Haute-Saône;27;Bourgogne-Franche-Comté
70299;Lavoncourt;314;70;Haute-Saône;27;Bourgogne-Franche-Comté
70301;Lieffrans;59;70;Haute-Saône;27;Bourgogne-Franche-Comté
70302;Lieucourt;79;70;Haute-Saône;27;Bourgogne-Franche-Comté
70303;Liévans;144;70;Haute-Saône;27;Bourgogne-Franche-Comté
70304;Linexert;131;70;Haute-Saône;27;Bourgogne-Franche-Comté
70305;Lœuilley;107;70;Haute-Saône;27;Bourgogne-Franche-Comté
70306;Lomont;442;70;Haute-Saône;27;Bourgogne-Franche-Comté
70307;Longevelle;128;70;Haute-Saône;27;Bourgogne-Franche-Comté
70308;La Longine;227;70;Haute-Saône;27;Bourgogne-Franche-Comté
70309;Loulans-Verchamp;455;70;Haute-Saône;27;Bourgogne-Franche-Comté
70310;Lure;8247;70;Haute-Saône;27;Bourgogne-Franche-Comté
70311;Luxeuil-les-Bains;6726;70;Haute-Saône;27;Bourgogne-Franche-Comté
70312;Luze;708;70;Haute-Saône;27;Bourgogne-Franche-Comté
70313;Lyoffans;380;70;Haute-Saône;27;Bourgogne-Franche-Comté
70314;Magnivray;169;70;Haute-Saône;27;Bourgogne-Franche-Comté
70315;Magnoncourt;424;70;Haute-Saône;27;Bourgogne-Franche-Comté
70316;Le Magnoray;92;70;Haute-Saône;27;Bourgogne-Franche-Comté
70317;Les Magny;139;70;Haute-Saône;27;Bourgogne-Franche-Comté
70318;Magny-Danigon;442;70;Haute-Saône;27;Bourgogne-Franche-Comté
70319;Magny-Jobert;109;70;Haute-Saône;27;Bourgogne-Franche-Comté
70320;Magny-lès-Jussey;104;70;Haute-Saône;27;Bourgogne-Franche-Comté
70321;Magny-Vernois;1348;70;Haute-Saône;27;Bourgogne-Franche-Comté
70322;Mailleroncourt-Charette;274;70;Haute-Saône;27;Bourgogne-Franche-Comté
70323;Mailleroncourt-Saint-Pancras;191;70;Haute-Saône;27;Bourgogne-Franche-Comté
70324;Mailley-et-Chazelot;649;70;Haute-Saône;27;Bourgogne-Franche-Comté
70325;Maizières;351;70;Haute-Saône;27;Bourgogne-Franche-Comté
70326;La Malachère;306;70;Haute-Saône;27;Bourgogne-Franche-Comté
70327;Malans;132;70;Haute-Saône;27;Bourgogne-Franche-Comté
70328;Malbouhans;347;70;Haute-Saône;27;Bourgogne-Franche-Comté
70329;Malvillers;63;70;Haute-Saône;27;Bourgogne-Franche-Comté
70330;Mandrevillars;242;70;Haute-Saône;27;Bourgogne-Franche-Comté
70331;Mantoche;451;70;Haute-Saône;27;Bourgogne-Franche-Comté
70332;Marast;51;70;Haute-Saône;27;Bourgogne-Franche-Comté
70334;Marnay;1485;70;Haute-Saône;27;Bourgogne-Franche-Comté
70335;Maussans;67;70;Haute-Saône;27;Bourgogne-Franche-Comté
70336;Mélecey;149;70;Haute-Saône;27;Bourgogne-Franche-Comté
70337;Melin;56;70;Haute-Saône;27;Bourgogne-Franche-Comté
70338;Melincourt;238;70;Haute-Saône;27;Bourgogne-Franche-Comté
70339;Mélisey;1680;70;Haute-Saône;27;Bourgogne-Franche-Comté
70340;Membrey;213;70;Haute-Saône;27;Bourgogne-Franche-Comté
70341;Menoux;304;70;Haute-Saône;27;Bourgogne-Franche-Comté
70342;Mercey-sur-Saône;134;70;Haute-Saône;27;Bourgogne-Franche-Comté
70343;Mersuay;291;70;Haute-Saône;27;Bourgogne-Franche-Comté
70344;Meurcourt;325;70;Haute-Saône;27;Bourgogne-Franche-Comté
70347;Mignavillers;338;70;Haute-Saône;27;Bourgogne-Franche-Comté
70348;Moffans-et-Vacheresse;627;70;Haute-Saône;27;Bourgogne-Franche-Comté
70349;Moimay;235;70;Haute-Saône;27;Bourgogne-Franche-Comté
70350;Molay;68;70;Haute-Saône;27;Bourgogne-Franche-Comté
70351;Mollans;237;70;Haute-Saône;27;Bourgogne-Franche-Comté
70352;La Montagne;38;70;Haute-Saône;27;Bourgogne-Franche-Comté
70353;Montagney;519;70;Haute-Saône;27;Bourgogne-Franche-Comté
70355;Montarlot-lès-Rioz;284;70;Haute-Saône;27;Bourgogne-Franche-Comté
70356;Montboillon;263;70;Haute-Saône;27;Bourgogne-Franche-Comté
70357;Montbozon;597;70;Haute-Saône;27;Bourgogne-Franche-Comté
70358;Montcey;278;70;Haute-Saône;27;Bourgogne-Franche-Comté
70359;Montcourt;55;70;Haute-Saône;27;Bourgogne-Franche-Comté
70360;Montdoré;72;70;Haute-Saône;27;Bourgogne-Franche-Comté
70361;Montessaux;164;70;Haute-Saône;27;Bourgogne-Franche-Comté
70362;Montigny-lès-Cherlieu;157;70;Haute-Saône;27;Bourgogne-Franche-Comté
70363;Montigny-lès-Vesoul;667;70;Haute-Saône;27;Bourgogne-Franche-Comté
70364;Montjustin-et-Velotte;123;70;Haute-Saône;27;Bourgogne-Franche-Comté
70366;Villers-Chemin-et-Mont-lès-Étrelles;122;70;Haute-Saône;27;Bourgogne-Franche-Comté
70367;Mont-le-Vernois;165;70;Haute-Saône;27;Bourgogne-Franche-Comté
70368;Montot;135;70;Haute-Saône;27;Bourgogne-Franche-Comté
70369;Mont-Saint-Léger;53;70;Haute-Saône;27;Bourgogne-Franche-Comté
70371;Montureux-et-Prantigny;209;70;Haute-Saône;27;Bourgogne-Franche-Comté
70372;Montureux-lès-Baulay;154;70;Haute-Saône;27;Bourgogne-Franche-Comté
70373;La Roche-Morey;274;70;Haute-Saône;27;Bourgogne-Franche-Comté
70374;Motey-Besuche;108;70;Haute-Saône;27;Bourgogne-Franche-Comté
70376;Nantilly;488;70;Haute-Saône;27;Bourgogne-Franche-Comté
70378;Navenne;1670;70;Haute-Saône;27;Bourgogne-Franche-Comté
70380;Neurey-en-Vaux;176;70;Haute-Saône;27;Bourgogne-Franche-Comté
70381;Neurey-lès-la-Demie;331;70;Haute-Saône;27;Bourgogne-Franche-Comté
70383;Neuvelle-lès-Cromary;387;70;Haute-Saône;27;Bourgogne-Franche-Comté
70384;Neuvelle-lès-la-Charité;224;70;Haute-Saône;27;Bourgogne-Franche-Comté
70385;La Neuvelle-lès-Lure;333;70;Haute-Saône;27;Bourgogne-Franche-Comté
70386;La Neuvelle-lès-Scey;185;70;Haute-Saône;27;Bourgogne-Franche-Comté
70387;Noidans-le-Ferroux;700;70;Haute-Saône;27;Bourgogne-Franche-Comté
70388;Noidans-lès-Vesoul;1999;70;Haute-Saône;27;Bourgogne-Franche-Comté
70389;Noiron;57;70;Haute-Saône;27;Bourgogne-Franche-Comté
70390;Noroy-le-Bourg;490;70;Haute-Saône;27;Bourgogne-Franche-Comté
70392;Oigney;48;70;Haute-Saône;27;Bourgogne-Franche-Comté
70393;Oiselay-et-Grachaux;423;70;Haute-Saône;27;Bourgogne-Franche-Comté
70394;Onay;59;70;Haute-Saône;27;Bourgogne-Franche-Comté
70395;Oppenans;56;70;Haute-Saône;27;Bourgogne-Franche-Comté
70396;Oricourt;38;70;Haute-Saône;27;Bourgogne-Franche-Comté
70397;Ormenans;75;70;Haute-Saône;27;Bourgogne-Franche-Comté
70398;Ormoiche;66;70;Haute-Saône;27;Bourgogne-Franche-Comté
70399;Ormoy;219;70;Haute-Saône;27;Bourgogne-Franche-Comté
70400;Ouge;104;70;Haute-Saône;27;Bourgogne-Franche-Comté
70401;Ovanches;132;70;Haute-Saône;27;Bourgogne-Franche-Comté
70402;Oyrières;386;70;Haute-Saône;27;Bourgogne-Franche-Comté
70403;Palante;236;70;Haute-Saône;27;Bourgogne-Franche-Comté
70404;Passavant-la-Rochère;612;70;Haute-Saône;27;Bourgogne-Franche-Comté
70405;Pennesières;189;70;Haute-Saône;27;Bourgogne-Franche-Comté
70406;Percey-le-Grand;88;70;Haute-Saône;27;Bourgogne-Franche-Comté
70407;Perrouse;265;70;Haute-Saône;27;Bourgogne-Franche-Comté
70408;Pesmes;1092;70;Haute-Saône;27;Bourgogne-Franche-Comté
70409;Pierrecourt;109;70;Haute-Saône;27;Bourgogne-Franche-Comté
70410;Pin;690;70;Haute-Saône;27;Bourgogne-Franche-Comté
70411;La Pisseure;36;70;Haute-Saône;27;Bourgogne-Franche-Comté
70412;Plainemont;70;70;Haute-Saône;27;Bourgogne-Franche-Comté
70413;Plancher-Bas;1962;70;Haute-Saône;27;Bourgogne-Franche-Comté
70414;Plancher-les-Mines;991;70;Haute-Saône;27;Bourgogne-Franche-Comté
70415;Polaincourt-et-Clairefontaine;734;70;Haute-Saône;27;Bourgogne-Franche-Comté
70416;Pomoy;210;70;Haute-Saône;27;Bourgogne-Franche-Comté
70417;Pontcey;301;70;Haute-Saône;27;Bourgogne-Franche-Comté
70418;La Romaine;510;70;Haute-Saône;27;Bourgogne-Franche-Comté
70419;Pont-du-Bois;109;70;Haute-Saône;27;Bourgogne-Franche-Comté
70420;Pont-sur-l'Ognon;69;70;Haute-Saône;27;Bourgogne-Franche-Comté
70421;Port-sur-Saône;2999;70;Haute-Saône;27;Bourgogne-Franche-Comté
70422;Poyans;143;70;Haute-Saône;27;Bourgogne-Franche-Comté
70423;Preigney;108;70;Haute-Saône;27;Bourgogne-Franche-Comté
70425;La Proiselière-et-Langle;145;70;Haute-Saône;27;Bourgogne-Franche-Comté
70426;Provenchère;264;70;Haute-Saône;27;Bourgogne-Franche-Comté
70427;Purgerot;345;70;Haute-Saône;27;Bourgogne-Franche-Comté
70428;Pusey;1490;70;Haute-Saône;27;Bourgogne-Franche-Comté
70429;Pusy-et-Épenoux;551;70;Haute-Saône;27;Bourgogne-Franche-Comté
70430;La Quarte;64;70;Haute-Saône;27;Bourgogne-Franche-Comté
70431;Quenoche;250;70;Haute-Saône;27;Bourgogne-Franche-Comté
70432;Quers;356;70;Haute-Saône;27;Bourgogne-Franche-Comté
70433;Quincey;1397;70;Haute-Saône;27;Bourgogne-Franche-Comté
70435;Raddon-et-Chapendu;867;70;Haute-Saône;27;Bourgogne-Franche-Comté
70436;Raincourt;124;70;Haute-Saône;27;Bourgogne-Franche-Comté
70437;Ranzevelle;18;70;Haute-Saône;27;Bourgogne-Franche-Comté
70438;Ray-sur-Saône;208;70;Haute-Saône;27;Bourgogne-Franche-Comté
70439;Raze;348;70;Haute-Saône;27;Bourgogne-Franche-Comté
70440;Recologne;31;70;Haute-Saône;27;Bourgogne-Franche-Comté
70441;Recologne-lès-Rioz;249;70;Haute-Saône;27;Bourgogne-Franche-Comté
70442;Renaucourt;104;70;Haute-Saône;27;Bourgogne-Franche-Comté
70443;La Grande-Résie;83;70;Haute-Saône;27;Bourgogne-Franche-Comté
70444;La Résie-Saint-Martin;155;70;Haute-Saône;27;Bourgogne-Franche-Comté
70445;Rignovelle;110;70;Haute-Saône;27;Bourgogne-Franche-Comté
70446;Rigny;590;70;Haute-Saône;27;Bourgogne-Franche-Comté
70447;Rioz;2236;70;Haute-Saône;27;Bourgogne-Franche-Comté
70448;Roche-et-Raucourt;165;70;Haute-Saône;27;Bourgogne-Franche-Comté
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;68;70;Haute-Saône;27;Bourgogne-Franche-Comté
70450;La Rochelle;39;70;Haute-Saône;27;Bourgogne-Franche-Comté
70451;Ronchamp;2767;70;Haute-Saône;27;Bourgogne-Franche-Comté
70452;Rosey;274;70;Haute-Saône;27;Bourgogne-Franche-Comté
70453;La Rosière;80;70;Haute-Saône;27;Bourgogne-Franche-Comté
70454;Rosières-sur-Mance;50;70;Haute-Saône;27;Bourgogne-Franche-Comté
70455;Roye;1570;70;Haute-Saône;27;Bourgogne-Franche-Comté
70456;Ruhans;158;70;Haute-Saône;27;Bourgogne-Franche-Comté
70457;Rupt-sur-Saône;113;70;Haute-Saône;27;Bourgogne-Franche-Comté
70459;Saint-Barthélemy;1113;70;Haute-Saône;27;Bourgogne-Franche-Comté
70460;Saint-Bresson;438;70;Haute-Saône;27;Bourgogne-Franche-Comté
70461;Saint-Broing;115;70;Haute-Saône;27;Bourgogne-Franche-Comté
70462;Saint-Ferjeux;78;70;Haute-Saône;27;Bourgogne-Franche-Comté
70463;Saint-Gand;135;70;Haute-Saône;27;Bourgogne-Franche-Comté
70464;Saint-Germain;1340;70;Haute-Saône;27;Bourgogne-Franche-Comté
70466;Saint-Loup-Nantouard;115;70;Haute-Saône;27;Bourgogne-Franche-Comté
70467;Saint-Loup-sur-Semouse;3249;70;Haute-Saône;27;Bourgogne-Franche-Comté
70468;Saint-Marcel;95;70;Haute-Saône;27;Bourgogne-Franche-Comté
70469;Sainte-Marie-en-Chanois;213;70;Haute-Saône;27;Bourgogne-Franche-Comté
70470;Sainte-Marie-en-Chaux;165;70;Haute-Saône;27;Bourgogne-Franche-Comté
70471;Sainte-Reine;33;70;Haute-Saône;27;Bourgogne-Franche-Comté
70472;Saint-Remy;570;70;Haute-Saône;27;Bourgogne-Franche-Comté
70473;Saint-Sauveur;1922;70;Haute-Saône;27;Bourgogne-Franche-Comté
70474;Saint-Sulpice;133;70;Haute-Saône;27;Bourgogne-Franche-Comté
70476;Saponcourt;63;70;Haute-Saône;27;Bourgogne-Franche-Comté
70477;Saulnot;739;70;Haute-Saône;27;Bourgogne-Franche-Comté
70478;Saulx;908;70;Haute-Saône;27;Bourgogne-Franche-Comté
70479;Sauvigney-lès-Gray;105;70;Haute-Saône;27;Bourgogne-Franche-Comté
70480;Sauvigney-lès-Pesmes;145;70;Haute-Saône;27;Bourgogne-Franche-Comté
70481;Savoyeux;219;70;Haute-Saône;27;Bourgogne-Franche-Comté
70482;Scey-sur-Saône-et-Saint-Albin;1550;70;Haute-Saône;27;Bourgogne-Franche-Comté
70483;Scye;134;70;Haute-Saône;27;Bourgogne-Franche-Comté
70484;Secenans;179;70;Haute-Saône;27;Bourgogne-Franche-Comté
70485;Selles;213;70;Haute-Saône;27;Bourgogne-Franche-Comté
70486;Semmadon;121;70;Haute-Saône;27;Bourgogne-Franche-Comté
70487;Senargent-Mignafans;297;70;Haute-Saône;27;Bourgogne-Franche-Comté
70488;Senoncourt;206;70;Haute-Saône;27;Bourgogne-Franche-Comté
70489;Servance-Miellin;828;70;Haute-Saône;27;Bourgogne-Franche-Comté
70490;Servigney;124;70;Haute-Saône;27;Bourgogne-Franche-Comté
70491;Seveux-Motey;482;70;Haute-Saône;27;Bourgogne-Franche-Comté
70492;Soing-Cubry-Charentenay;557;70;Haute-Saône;27;Bourgogne-Franche-Comté
70493;Sorans-lès-Breurey;436;70;Haute-Saône;27;Bourgogne-Franche-Comté
70494;Sornay;333;70;Haute-Saône;27;Bourgogne-Franche-Comté
